Database,Version,ionFormula,ion,mz,msm,rhoSpatial,rhoSpectral,moc,fdr,offSample,isotopeImages,colocCoeff,moleculeNames,moleculeIds,maxIntensity,Adduct
LipidMaps,2017-12-12,C22H24O10K,C22H24O10+K+,487.100104861,0.19558217,0.2144828343211812,0.9194052710126235,0.991812865497076,0.5,False,"[{'mz': 487.100083321206, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/d4cee95922844d1eafc9f4787e096ab2', 'minIntensity': 0, 'maxIntensity': 926467.25, 'totalIntensity': 101112816}, {'mz': 488.10345591915416, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/e29681c98b8644309efeb9e26ffec7c7', 'minIntensity': 0, 'maxIntensity': 204297.25, 'totalIntensity': 4715334.5}, {'mz': 489.098231658089, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/2b11f3767d8b45b4bb3d316db7912aa3', 'minIntensity': 0, 'maxIntensity': 124479.953125, 'totalIntensity': 1303971.375}, {'mz': 489.10681981798245, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/4b183ea295674d01807989fab5b29559', 'minIntensity': 0, 'maxIntensity': 112620, 'totalIntensity': 534982.5625}]",,"[""3'-Hydroxy-3,5,6,7,8,4',5'-heptamethoxyflavone"", 'Agehoustin C', ""4,2',4'-Trihydroxy-6'-methoxychalcone 4-glucoside"", 'Homobutein 4-glucoside', ""Homobutein 4'-O-glucoside"", 'Helichrysin', 'Neosakuranin', 'Poriolin', 'Isosakuranin', 'Puddumin B', 'Hesperetin 7-O-rhamnoside', 'Alhagitin', 'Sakuranin', '6,7-Dihydroxy-5-methoxyflavanone 7-O-glucoside', 'Dihydrowogonin 7-O-glucoside', ""5-Hydroxy-3,6,7,8,3',4',5'-heptamethoxyflavone"", 'Androechin', 'Haplanthin', 'Isosakuranetin 5-O-glucoside', 'Puddumin A']","['LMPK12113368', 'LMPK12111505', 'LMPK12120288', 'LMPK12120104', 'LMPK12120150', 'LMPK12120289', 'LMPK12120306', 'LMPK12140231', 'LMPK12140336', 'LMPK12140340', 'LMPK12140379', 'LMPK12140539', 'LMPK12140564', 'LMPK12140606', 'LMPK12140651', 'LMPK12113369', 'LMPK12120199', 'LMPK12140106', 'LMPK12140334', 'LMPK12140538']",926467.25,+K
LipidMaps,2017-12-12,C25H32O2Na,C25H32O2+Na+,387.22945094700003,0.19497912,0.21367390865859484,0.917836613485492,0.9941941941941942,0.5,False,"[{'mz': 387.22942937720603, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/f409d07108ce4e97b404d769402c876c', 'minIntensity': 0, 'maxIntensity': 2187871.5, 'totalIntensity': 75881664}, {'mz': 388.23279952682543, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/d1658db786254497a98262a87d079fa5', 'minIntensity': 0, 'maxIntensity': 229265.046875, 'totalIntensity': 954476}, {'mz': 389.23374518656817, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/2b3075a5c4034e2da8bf5da42f4b2bfe', 'minIntensity': 0, 'maxIntensity': 105191.078125, 'totalIntensity': 412736.3125}, {'mz': 389.2361659808014, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/04fdad2be15e46ecac44c746fb606b62', 'minIntensity': 0, 'maxIntensity': 129070.0390625, 'totalIntensity': 339348.875}]",,['Quinestrol'],['LMST02010037'],2187871.5,+Na
LipidMaps,2017-12-12,C18H35O2IK,C18H35IO2+K+,449.13133325300004,0.18825425,0.21356763247345656,0.9385210580225644,0.9392156862745098,0.5,False,"[{'mz': 449.13131471320605, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/8c787be1b0754d658d686002b9b12174', 'minIntensity': 0, 'maxIntensity': 466754.53125, 'totalIntensity': 7383594}, {'mz': 450.1346881812921, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/146b03f98ef54394acd1ef324fbce6a6', 'minIntensity': 0, 'maxIntensity': 206456.25, 'totalIntensity': 392836.125}, {'mz': 451.12944643882406, 'url': None, 'minIntensity': 0, 'maxIntensity': 0, 'totalIntensity': 0}, {'mz': 451.1380360532656, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/c7dbe41298964b2db2bdb53b40265fa7', 'minIntensity': 0, 'maxIntensity': 113402.390625, 'totalIntensity': 440104.0625}]",,['3-iodo-octadecanoic acid'],['LMFA01090040'],466754.53125,+K
LipidMaps,2017-12-12,C19H26O4K,C19H26O4+K+,357.146267205,0.1870997,0.20287690376196174,0.9325947938533178,0.9888888888888889,0.5,False,"[{'mz': 357.14624566520604, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/609c9245bb914afb8b9f29334ac5eca6', 'minIntensity': 0, 'maxIntensity': 515677.6875, 'totalIntensity': 10685759}, {'mz': 358.1496248417255, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/8e1c82f5a9a940029c8f73244624f803', 'minIntensity': 0, 'maxIntensity': 127024.0859375, 'totalIntensity': 799168.8125}, {'mz': 359.14437293738035, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/25f17541e72049f18d186a79289156e1', 'minIntensity': 0, 'maxIntensity': 113695.9609375, 'totalIntensity': 314612.875}, {'mz': 359.15297107801496, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/fc81953113bd4d049662d9e86758a267', 'minIntensity': 0, 'maxIntensity': 107907.5703125, 'totalIntensity': 312177.0625}]",,"['3,4,17-trihydroxy-9,10-seco-androsta-1,3,5(10)-triene-9-one', 'Panaquinquecol 6']","['LMST02020116', 'LMFA07010986']",515677.6875,+K
LipidMaps,2017-12-12,C21H41O6PNa,C21H41O6P+Na+,443.25329671500003,0.1796098,0.19470794535103356,0.9404834013387405,0.9808333333333333,0.5,False,"[{'mz': 443.2532746352059, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/af48d973046143b4a1d7a4b573e93c88', 'minIntensity': 0, 'maxIntensity': 445258.4375, 'totalIntensity': 6836134.5}, {'mz': 444.25664297941455, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/5a9bbb79bb284665a56808f66871dfc2', 'minIntensity': 0, 'maxIntensity': 171607.5625, 'totalIntensity': 643431.25}, {'mz': 445.257575436702, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/c00ca14f05b443dc8e5203cfd4d898d4', 'minIntensity': 0, 'maxIntensity': 126201.359375, 'totalIntensity': 126201.359375}, {'mz': 445.2600051966273, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/f19733c845bb4164b0c8c360c9d051da', 'minIntensity': 0, 'maxIntensity': 126201.359375, 'totalIntensity': 699916.75}]",,['CPA(18:0)'],['LMGP00000055'],445258.4375,+Na
LipidMaps,2017-12-12,C21H32O10Na,C21H32O10+Na+,467.188767907,0.17858328,0.1967170435158981,0.932689785622243,0.9733333333333334,0.5,False,"[{'mz': 467.188746337206, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/99c7222c615040949e4d9f1663be616d', 'minIntensity': 0, 'maxIntensity': 1007217.9375, 'totalIntensity': 24343970}, {'mz': 468.1921143055778, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/b253132687bb47698ace9d116b9278e8', 'minIntensity': 0, 'maxIntensity': 190342.3125, 'totalIntensity': 1125694.25}, {'mz': 469.19300095561135, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/84c29f6996244266824b854e5db9fa45', 'minIntensity': 0, 'maxIntensity': 741514.625, 'totalIntensity': 9484076}, {'mz': 469.1954878165803, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/02144682ea7848ab9fabdb862a56eb1b', 'minIntensity': 0, 'maxIntensity': 552285.5625, 'totalIntensity': 1181256.75}]",,['dihydrophaseic acid 4-O-beta-D-glucoside'],['LMPR0103050006'],1007217.9375,+Na
LipidMaps,2017-12-12,C27H48O2K,C27H48O2+K+,443.328588669,0.17794769,0.21076564960055383,0.9045982247658807,0.9333333333333333,0.5,False,"[{'mz': 443.32856712920596, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/c4f047995f0b4923a6b344a609a63978', 'minIntensity': 0, 'maxIntensity': 353333.53125, 'totalIntensity': 2500850.5}, {'mz': 444.3319407894093, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/52db80cdd87e4897b6e592a1e50c3936', 'minIntensity': 0, 'maxIntensity': 123449.5234375, 'totalIntensity': 245795.8125}, {'mz': 445.32672405069883, 'url': None, 'minIntensity': 0, 'maxIntensity': 0, 'totalIntensity': 0}, {'mz': 445.3353141102546, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/678376ebdcab4227b20b9bb5b2467784', 'minIntensity': 0, 'maxIntensity': 117181.8046875, 'totalIntensity': 320921.84375}]",,"['27:3(5Z,9Z,20Z)', '6alpha-hydroxycholestanol(d7)', '5alpha-hydroxycholesterol', '15beta-hydroxycholestane', '5beta-Cholestane-3alpha,12alpha-diol', '5beta-Cholestane-3alpha,26-diol', '15alpha-hydroxycholestane', '6alpha-hydroxycholestanol', '5beta-Cholestane-3alpha,7alpha-diol', 'Amphimic acid C', '(E,E)-3,7,11-Trimethyl-2,6,10-dodecatrienyl dodecanoate', '5-n-heneicosylresorcinol', '24:3(5Z,9Z,17Z)(15Me,19Me,23Me)']","['LMFA01030903', 'LMST01010007', 'LMST01010275', 'LMST01010359', 'LMST04030111', 'LMST04030121', 'LMST01010273', 'LMST01010135', 'LMST04030109', 'LMFA01140060', 'LMFA07010540', 'LMPK15030005', 'LMPR0103010022']",353333.53125,+K
LipidMaps,2017-12-12,C15H28OK,C15H28O+K+,263.17717340900003,0.1712044,0.19762600487133272,0.9676811445539286,0.8952380952380953,0.5,False,"[{'mz': 263.177151869206, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/c9091035d34a41f1b28daf622b47eb41', 'minIntensity': 0, 'maxIntensity': 209100.078125, 'totalIntensity': 1978952.625}, {'mz': 264.1805402551039, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/c202ef80fead494b9df9399c9280a9fe', 'minIntensity': 0, 'maxIntensity': 128150.46875, 'totalIntensity': 562691.125}, {'mz': 265.1753084427748, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/bbcfbbd4b4154154afb067245facd823', 'minIntensity': 0, 'maxIntensity': 107867.4140625, 'totalIntensity': 107867.4140625}, {'mz': 265.18386472112866, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/84b9b4b1e1b74cb2af5a203f543cba18', 'minIntensity': 0, 'maxIntensity': 114531.828125, 'totalIntensity': 220066.03125}]",,"['3,7,11-Trimethyl-6E,10-dodecadien-1-ol', '10Z-Pentadecenal', '6Z-Pentadecen-2-one', '14-Pentadecen-2-one', '10-pentadecenal', '8Z-Pentadecen-2-one', '5-Ethyl-2-tridecen-4-one', '3S,7,11-Trimethyl-6E,10-dodecadien-1-ol', 'trans-13-methyltetradec-2-enal', '7-Ethyl-4-tridecen-6-one', '1,14-Pentadecadien-3-one', '8E,10Z-Pentadecadien-1-ol', '5,10-Pentadecadien-1-ol']","['LMFA05000145', 'LMFA06000192', 'LMFA12000179', 'LMFA12000182', 'LMFA06000084', 'LMFA12000180', 'LMFA12000259', 'LMFA05000152', 'LMFA06000261', 'LMFA12000261', 'LMFA12000181', 'LMFA05000193', 'LMFA05000631']",209100.078125,+K
LipidMaps,2017-12-12,C24H39NO3Na,C24H39NO3+Na+,412.28221479100006,0.16670309,0.1818004676529156,0.947365639775114,0.9679012345679012,0.5,False,"[{'mz': 412.282193231206, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/8a63f4c6b9ca463f8ec0c0688e1a5d05', 'minIntensity': 0, 'maxIntensity': 344289.78125, 'totalIntensity': 3814647}, {'mz': 413.2855752294226, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/918751437ceb4c3c933d048889539ca0', 'minIntensity': 0, 'maxIntensity': 256446.53125, 'totalIntensity': 2297309.75}, {'mz': 414.28649980121577, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/d2b802ba369b429d8516c18e81c449e5', 'minIntensity': 0, 'maxIntensity': 110823.015625, 'totalIntensity': 221449.34375}, {'mz': 414.2889250674611, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/e0622d0377fb4f58a4fdd876d016f038', 'minIntensity': 0, 'maxIntensity': 119369.140625, 'totalIntensity': 536336.125}]",,['N-arachidonoyl GABA'],['LMFA08020074'],344289.78125,+Na
LipidMaps,2017-12-12,C24H42O7K,C24H42O7+K+,481.256211577,0.16418615,0.18358362611590776,0.9155149729570884,0.9768707482993197,0.5,False,"[{'mz': 481.25619003720595, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/8b0ad1d5f0e747b2a0456103f4272e44', 'minIntensity': 0, 'maxIntensity': 483548.6875, 'totalIntensity': 10252124}, {'mz': 482.2595625016211, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/1c86f23c81ee444ea48799473ad0bb1c', 'minIntensity': 0, 'maxIntensity': 195242.90625, 'totalIntensity': 1608606}, {'mz': 483.2543044416911, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/4ea040db7c0a4bd7a8ff17a31177a202', 'minIntensity': 0, 'maxIntensity': 102787.6875, 'totalIntensity': 102787.6875}, {'mz': 483.26294806743863, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/9a6d0021eca4410eb402d2cbc08b4b01', 'minIntensity': 0, 'maxIntensity': 113670.734375, 'totalIntensity': 647630.875}]",,['Ascorbyl stearate'],['LMFA07010789'],483548.6875,+K
LipidMaps,2017-12-12,C18H14O9K,C18H14O9+K+,413.026939921,0.16314611,0.20475727301394853,0.7981500354621942,0.998281056175793,0.5,False,"[{'mz': 413.0269183812059, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/3a55061bc223416683ed4c4e84d8589b', 'minIntensity': 0, 'maxIntensity': 1272135.75, 'totalIntensity': 652309504}, {'mz': 414.03029460510396, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/a8f70ed534054a5b8251e40740b0fe64', 'minIntensity': 0, 'maxIntensity': 261355.4375, 'totalIntensity': 29465124}, {'mz': 415.02505167805225, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/c4277cd0c33a45dc8f98d508f6a211ae', 'minIntensity': 0, 'maxIntensity': 227701.109375, 'totalIntensity': 14095499}, {'mz': 415.0312126585412, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/dd0ebe2b7a3a4d34af9d837f5e4d171a', 'minIntensity': 0, 'maxIntensity': 2487171.5, 'totalIntensity': 915822720}]",,"['Gossypetin 7-methyl ether 8-acetate', 'Melinervin']","['LMPK12113256', 'LMPK12113347']",1272135.75,+K
LipidMaps,2017-12-12,C29H46N2O3Na,C29H46N2O3+Na+,493.340064015,0.1608318,0.18019443904219795,0.9105612097845582,0.9802150537634409,0.5,False,"[{'mz': 493.3400424652059, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/70c8a06b37ad4bc19b8f53571d68a90a', 'minIntensity': 0, 'maxIntensity': 427872.125, 'totalIntensity': 24034510}, {'mz': 494.33707856944056, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/84b353a4f09549e889c3f650207d4e87', 'minIntensity': 0, 'maxIntensity': 128283, 'totalIntensity': 669701.125}, {'mz': 494.3434195228092, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/39fc5a35557442a797847e1f3e732571', 'minIntensity': 0, 'maxIntensity': 157916.796875, 'totalIntensity': 1404107.25}, {'mz': 495.3467569510835, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/67c37bf2f6dd43429f1775ade9eedf46', 'minIntensity': 0, 'maxIntensity': 103603.7265625, 'totalIntensity': 308088.96875}]",,['N-stearoyl tryptophan'],['LMFA08020097'],427872.125,+Na
LipidMaps,2017-12-12,C17H28O2Na,C17H28O2+Na+,287.19815081900003,0.16077363,0.1708712755056142,0.9547928403701063,0.9854545454545455,0.5,False,"[{'mz': 287.19812924920603, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/be3e35322b764233ada683a95918324c', 'minIntensity': 0, 'maxIntensity': 631305.6875, 'totalIntensity': 18277268}, {'mz': 288.2015057619178, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/826fdcb632014c358c632e4120cc07a0', 'minIntensity': 0, 'maxIntensity': 124938.8671875, 'totalIntensity': 2297064.25}, {'mz': 289.2024395391433, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/0070e4b39087462e87f43269f18b0d1b', 'minIntensity': 0, 'maxIntensity': 110187.0625, 'totalIntensity': 110187.0625}, {'mz': 289.20487072827086, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/45da60ec62be4afba6b04e98b6b7ea27', 'minIntensity': 0, 'maxIntensity': 116685.5, 'totalIntensity': 754533.1875}]",,"['3,7,11-Trimethyl-2,6,10-dodecatrienyl acetate', 'Pyrulic acid', '3,7,11-Trimethyl-2,6,10-dodecatrienyl acetate', 'Norlinolenic acid', '5Z,9Z,12Z-heptadecatrienoic acid']","['LMFA07010254', 'LMFA01030482', 'LMFA07010230', 'LMFA01030756', 'LMFA01031115']",631305.6875,+Na
LipidMaps,2017-12-12,C22H18O6Na,C22H18O6+Na+,401.09955897900005,0.15930009,0.17317543564092197,0.9295163595973454,0.9896296296296296,0.5,False,"[{'mz': 401.09953740920605, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/b571dc47b4d24c0b8ac12157c8da602f', 'minIntensity': 0, 'maxIntensity': 914351.125, 'totalIntensity': 33545880}, {'mz': 402.1029073777769, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/8018d39d63e74a63b24c062dae2fe8d8', 'minIntensity': 0, 'maxIntensity': 137496.171875, 'totalIntensity': 1201614.125}, {'mz': 403.1038216877079, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/ff301f99c15b4911bfd1fb58950de41e', 'minIntensity': 0, 'maxIntensity': 119318.9296875, 'totalIntensity': 1390978.25}, {'mz': 403.1062522897584, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/df32cba610274a8fa73bee9ce8613407', 'minIntensity': 0, 'maxIntensity': 296378.46875, 'totalIntensity': 5957573}]",,"['Isojamaicin', 'Jamaicin', ""5-Methoxy-6'',6''-dimethyl-3',4'-methylenedioxypyrano[2'',3'':7,8]flavone"", 'Pongachromene', 'Millettone', 'Isomillettone', 'Glabratephrinol', 'Isopongachromene', 'Durmillone', 'Glabrescione A', 'Robustone methyl ether']","['LMPK12050061', 'LMPK12050075', 'LMPK12110964', 'LMPK12111563', 'LMPK12060020', 'LMPK12060011', 'LMPK12110013', 'LMPK12110065', 'LMPK12050111', 'LMPK12050342', 'LMPK12050345']",914351.125,+Na
LipidMaps,2017-12-12,C20H18O7K,C20H18O7+K+,409.068410809,0.15776707,0.17198604401326203,0.9223265920416623,0.9945770065075922,0.5,False,"[{'mz': 409.0683892692059, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/d84d27218d0849f79b02d3ffaf32c425', 'minIntensity': 0, 'maxIntensity': 858455, 'totalIntensity': 210970992}, {'mz': 410.0717653721263, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/4dfcd1a8da5240c5ae1c5cb93db95f84', 'minIntensity': 0, 'maxIntensity': 151985.34375, 'totalIntensity': 4364494}, {'mz': 411.0665428524285, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/381412785c574441a98f97f97ac4e52d', 'minIntensity': 0, 'maxIntensity': 133895.796875, 'totalIntensity': 1097201.625}, {'mz': 411.0751363875876, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/65db39e246cd4986bd9797ad8c746320', 'minIntensity': 0, 'maxIntensity': 110429.8203125, 'totalIntensity': 319318.8125}]",,"['8-Hydroxygalangin 7-methyl ether 8-butyrate', '2,3-Dehydrokievitol', 'Lupinisoflavone D', 'Lunatone', 'Oxidihydroartocarpesin', 'Gancaonin P', 'Glycyrrhiza flavonol A', 'Neouralenol', 'Uralenol', ""2'-Hydroxy-5',6'-dimethoxy-3,4-methylenedioxyfurano[2'',3'':4',3'] dihydrochalcone"", 'Lupinisoflavone B']","['LMPK12113100', 'LMPK12050299', 'LMPK12050277', 'LMPK12050281', 'LMPK12110893', 'LMPK12112285', 'LMPK12111995', 'LMPK12111590', 'LMPK12112286', 'LMPK12120561', 'LMPK12050279']",858455.0,+K
LipidMaps,2017-12-12,C28H46O5Na,C28H46O5+Na+,485.323745255,0.15581639,0.17016379018784727,0.9236670434954014,0.991358024691358,0.5,False,"[{'mz': 485.32372368520595, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/925352c14c9f4e2b97f5f962553730c1', 'minIntensity': 0, 'maxIntensity': 526365.0625, 'totalIntensity': 4309181.5}, {'mz': 486.3270904194143, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/7e8b3199912a49aa8c9423e5b08af4ee', 'minIntensity': 0, 'maxIntensity': 120781.8984375, 'totalIntensity': 868760.875}, {'mz': 487.32802475359625, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/28dfda1efc3b4902b5586ce245542301', 'minIntensity': 0, 'maxIntensity': 110692.71875, 'totalIntensity': 536602.75}, {'mz': 487.33045027133625, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/39aa40983cb743cbb10a7538dba38257', 'minIntensity': 0, 'maxIntensity': 121219.25, 'totalIntensity': 643039.75}]",,"['3alpha,7alpha,12alpha-Trihydroxy-24-methyl-5beta-cholest-23-en-26-oic acid', 'Stoloniferone F']","['LMST04040005', 'LMST01031092']",526365.0625,+Na
LipidMaps,2017-12-12,C19H22O7K,C19H22O7+K+,401.099710937,0.15371893,0.16747065391226945,0.9274105912583347,0.9897297297297297,0.5,False,"[{'mz': 401.09968939720596, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/a06f3d437e9747648d0544dd633d83ef', 'minIntensity': 0, 'maxIntensity': 914351.125, 'totalIntensity': 35116316}, {'mz': 402.10306600740677, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/b8b6523ee0e2495384fd64b74d09f3e1', 'minIntensity': 0, 'maxIntensity': 137496.171875, 'totalIntensity': 1317467.75}, {'mz': 403.09782946318194, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/673a7320fc4c40028d3f67948464150e', 'minIntensity': 0, 'maxIntensity': 117428.6796875, 'totalIntensity': 1171811}, {'mz': 403.1064236041304, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/daedabf04cb84d6c9017bb0883d8d984', 'minIntensity': 0, 'maxIntensity': 401009.03125, 'totalIntensity': 7705543}]",,"['Gibberellin A8-catabolite', ""(3S)-3',7-dihydroxy-2',4',5',8-tetramethoxyisoflavan"", 'Machaerol B']","['LMPR0104170027', 'LMPK12080002', 'LMPK12080044']",914351.125,+K
LipidMaps,2017-12-12,C22H34O3K,C22H34O3+K+,385.213952841,0.15171945,0.30963124761225796,0.49550606723277757,0.9888888888888889,0.5,False,"[{'mz': 385.21393130120595, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/59bdcfc48c934519839159a77cd180c2', 'minIntensity': 0, 'maxIntensity': 1187532.875, 'totalIntensity': 19974548}, {'mz': 386.21730835586425, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/4e9600201d6145db9b98dc47a768b901', 'minIntensity': 0, 'maxIntensity': 323459.40625, 'totalIntensity': 2442670.5}, {'mz': 387.2120490604169, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/73a4280e92424dd8937c458a21cbf234', 'minIntensity': 0, 'maxIntensity': 117103.328125, 'totalIntensity': 530456.5}, {'mz': 387.22064409649096, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/0ac6014a3ec54ddbae8e6680907801bf', 'minIntensity': 0, 'maxIntensity': 6130988, 'totalIntensity': 322415232}]",,"['1alpha,22-dihydroxy-23,24,25,26,27-pentanorvitamin D3 / 1alpha,22-dihydroxy-23,24,25,26,27-pentanorcholecalciferol', 'Taxa-4(20),11(12)-dien-5alpha-acetoxy-10beta-ol']","['LMST03020011', 'LMPR0104390006']",1187532.875,+K
